17.07.2023 08:35:47: 
17.07.2023 12:25:03: Voltage:8,77;MaxVoltage:9,9;MinVoltage:0,08;Ampere:22,43;MaxAmpere:26,17;MinAmpere:0,21;Temperature:8,23;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:05: Voltage:7,39;MaxVoltage:9,9;MinVoltage:0,08;Ampere:18,51;MaxAmpere:26,17;MinAmpere:0,21;Temperature:6,59;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:07: Voltage:5,47;MaxVoltage:9,9;MinVoltage:0,08;Ampere:13,3;MaxAmpere:26,17;MinAmpere:0,21;Temperature:4,73;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:09: Voltage:3,61;MaxVoltage:9,9;MinVoltage:0,08;Ampere:8,42;MaxAmpere:26,17;MinAmpere:0,21;Temperature:2,81;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:11: Voltage:1,9;MaxVoltage:9,9;MinVoltage:0,08;Ampere:3,91;MaxAmpere:26,17;MinAmpere:0,21;Temperature:1,32;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:13: Voltage:0,6;MaxVoltage:9,9;MinVoltage:0,08;Ampere:1,21;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,4;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:15: Voltage:0,21;MaxVoltage:9,9;MinVoltage:0,08;Ampere:0,57;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,16;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:17: Voltage:0,49;MaxVoltage:9,9;MinVoltage:0,08;Ampere:1,64;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,87;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:19: Voltage:1,47;MaxVoltage:9,9;MinVoltage:0,08;Ampere:4,65;MaxAmpere:26,17;MinAmpere:0,21;Temperature:2,11;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:21: Voltage:3,07;MaxVoltage:9,9;MinVoltage:0,08;Ampere:9,23;MaxAmpere:26,17;MinAmpere:0,21;Temperature:3,91;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:23: Voltage:4,93;MaxVoltage:9,9;MinVoltage:0,08;Ampere:14,27;MaxAmpere:26,17;MinAmpere:0,21;Temperature:5,84;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:25: Voltage:6,84;MaxVoltage:9,9;MinVoltage:0,08;Ampere:19,25;MaxAmpere:26,17;MinAmpere:0,21;Temperature:7,66;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:27: Voltage:8,42;MaxVoltage:9,9;MinVoltage:0,08;Ampere:23,25;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,05;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:29: Voltage:9,56;MaxVoltage:9,9;MinVoltage:0,08;Ampere:25,65;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,77;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:31: Voltage:9,8;MaxVoltage:9,9;MinVoltage:0,08;Ampere:25,95;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,73;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:33: Voltage:9,4;MaxVoltage:9,9;MinVoltage:0,08;Ampere:24,09;MaxAmpere:26,17;MinAmpere:0,21;Temperature:8,9;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:35: Voltage:8,15;MaxVoltage:9,9;MinVoltage:0,08;Ampere:20,56;MaxAmpere:26,17;MinAmpere:0,21;Temperature:7,49;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:37: Voltage:6,53;MaxVoltage:9,9;MinVoltage:0,08;Ampere:15,91;MaxAmpere:26,17;MinAmpere:0,21;Temperature:5,69;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:39: Voltage:4,47;MaxVoltage:9,9;MinVoltage:0,08;Ampere:10,74;MaxAmpere:26,17;MinAmpere:0,21;Temperature:3,7;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:41: Voltage:2,67;MaxVoltage:9,9;MinVoltage:0,08;Ampere:6,17;MaxAmpere:26,17;MinAmpere:0,21;Temperature:1,93;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:43: Voltage:1,16;MaxVoltage:9,9;MinVoltage:0,08;Ampere:2,31;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,72;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:45: Voltage:0,24;MaxVoltage:9,9;MinVoltage:0,08;Ampere:0,72;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,2;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:47: Voltage:0,17;MaxVoltage:9,9;MinVoltage:0,08;Ampere:0,54;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,44;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:49: Voltage:0,85;MaxVoltage:9,9;MinVoltage:0,08;Ampere:2,82;MaxAmpere:26,17;MinAmpere:0,21;Temperature:1,41;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:51: Voltage:2,29;MaxVoltage:9,9;MinVoltage:0,08;Ampere:7;MaxAmpere:26,17;MinAmpere:0,21;Temperature:3,02;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:53: Voltage:4,07;MaxVoltage:9,9;MinVoltage:0,08;Ampere:11,5;MaxAmpere:26,17;MinAmpere:0,21;Temperature:4,91;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:55: Voltage:5,95;MaxVoltage:9,9;MinVoltage:0,08;Ampere:16,65;MaxAmpere:26,17;MinAmpere:0,21;Temperature:6,82;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:57: Voltage:7,73;MaxVoltage:9,9;MinVoltage:0,08;Ampere:21,32;MaxAmpere:26,17;MinAmpere:0,21;Temperature:8,44;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:25:59: Voltage:9,03;MaxVoltage:9,9;MinVoltage:0,08;Ampere:24,61;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,52;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:26:01: Voltage:9,76;MaxVoltage:9,9;MinVoltage:0,08;Ampere:26,13;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,9;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:26:03: Voltage:9,67;MaxVoltage:9,9;MinVoltage:0,08;Ampere:25,18;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,45;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:26:05: Voltage:8,78;MaxVoltage:9,9;MinVoltage:0,08;Ampere:22,48;MaxAmpere:26,17;MinAmpere:0,21;Temperature:8,25;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:26:07: Voltage:7,41;MaxVoltage:9,9;MinVoltage:0,08;Ampere:18,3;MaxAmpere:26,17;MinAmpere:0,21;Temperature:6,66;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:26:09: Voltage:5,55;MaxVoltage:9,9;MinVoltage:0,08;Ampere:13,54;MaxAmpere:26,17;MinAmpere:0,21;Temperature:4,6;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:26:11: Voltage:3,61;MaxVoltage:9,9;MinVoltage:0,08;Ampere:8,16;MaxAmpere:26,17;MinAmpere:0,21;Temperature:2,72;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:26:13: Voltage:1,87;MaxVoltage:9,9;MinVoltage:0,08;Ampere:4,13;MaxAmpere:26,17;MinAmpere:0,21;Temperature:1,18;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:26:15: Voltage:0,63;MaxVoltage:9,9;MinVoltage:0,08;Ampere:1,28;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,37;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:26:17: Voltage:0,15;MaxVoltage:9,9;MinVoltage:0,08;Ampere:0,24;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,17;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:26:19: Voltage:0,46;MaxVoltage:9,9;MinVoltage:0,08;Ampere:1,8;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,79;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:26:21: Voltage:1,53;MaxVoltage:9,9;MinVoltage:0,08;Ampere:4,63;MaxAmpere:26,17;MinAmpere:0,19;Temperature:2,09;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:26:23: Voltage:3,13;MaxVoltage:9,9;MinVoltage:0,08;Ampere:9,09;MaxAmpere:26,17;MinAmpere:0,19;Temperature:3,94;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:26:25: Voltage:5;MaxVoltage:9,9;MinVoltage:0,08;Ampere:14,1;MaxAmpere:26,17;MinAmpere:0,19;Temperature:5,85;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:26:27: Voltage:6,96;MaxVoltage:9,9;MinVoltage:0,08;Ampere:19,4;MaxAmpere:26,17;MinAmpere:0,19;Temperature:7,7;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:26:29: Voltage:8,49;MaxVoltage:9,9;MinVoltage:0,08;Ampere:23,34;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,09;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:26:31: Voltage:9,52;MaxVoltage:9,9;MinVoltage:0,08;Ampere:25,42;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,82;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:26:33: Voltage:9,86;MaxVoltage:9,9;MinVoltage:0,08;Ampere:25,78;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,74;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:26:35: Voltage:9,3;MaxVoltage:9,9;MinVoltage:0,08;Ampere:24,05;MaxAmpere:26,17;MinAmpere:0,19;Temperature:8,89;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:26:37: Voltage:8,19;MaxVoltage:9,9;MinVoltage:0,08;Ampere:20,53;MaxAmpere:26,17;MinAmpere:0,19;Temperature:7,52;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:26:39: Voltage:6,47;MaxVoltage:9,9;MinVoltage:0,08;Ampere:16,05;MaxAmpere:26,17;MinAmpere:0,19;Temperature:5,64;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:26:41: Voltage:4,55;MaxVoltage:9,9;MinVoltage:0,08;Ampere:10,84;MaxAmpere:26,17;MinAmpere:0,19;Temperature:3,75;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:26:43: Voltage:2,67;MaxVoltage:9,9;MinVoltage:0,08;Ampere:6,12;MaxAmpere:26,17;MinAmpere:0,19;Temperature:1,93;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:26:45: Voltage:1,22;MaxVoltage:9,9;MinVoltage:0,08;Ampere:2,63;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,66;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:26:47: Voltage:0,37;MaxVoltage:9,9;MinVoltage:0,08;Ampere:0,57;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,19;MaxT17.07.2023 12:32:00: Voltage:4,92;MaxVoltage:4,92;MinVoltage:4,92;Ampere:14,32;MaxAmpere:14,32;MinAmpere:14,32;Temperature:5,79;MaxTemperature:5,79;MinTemperature:5,79
17.07.2023 12:32:02: Voltage:6,86;MaxVoltage:6,86;MinVoltage:4,92;Ampere:19,22;MaxAmpere:19,22;MinAmpere:14,32;Temperature:7,6;MaxTemperature:7,67;MinTemperature:5,79
17.07.2023 12:32:04: Voltage:8,56;MaxVoltage:8,56;MinVoltage:4,92;Ampere:23,16;MaxAmpere:23,31;MinAmpere:14,32;Temperature:8,99;MaxTemperature:9,04;MinTemperature:5,79
17.07.2023 12:32:06: Voltage:9,5;MaxVoltage:9,54;MinVoltage:4,92;Ampere:25,69;MaxAmpere:25,69;MinAmpere:14,32;Temperature:9,82;MaxTemperature:9,82;MinTemperature:5,79
17.07.2023 12:32:08: Voltage:9,86;MaxVoltage:9,89;MinVoltage:4,92;Ampere:25,81;MaxAmpere:26,17;MinAmpere:14,32;Temperature:9,72;MaxTemperature:9,92;MinTemperature:5,79
17.07.2023 12:32:10: Voltage:9,39;MaxVoltage:9,89;MinVoltage:4,92;Ampere:24,36;MaxAmpere:26,17;MinAmpere:14,32;Temperature:8,96;MaxTemperature:9,92;MinTemperature:5,79
17.07.2023 12:32:12: Voltage:8,16;MaxVoltage:9,89;MinVoltage:4,92;Ampere:20,48;MaxAmpere:26,17;MinAmpere:14,32;Temperature:7,53;MaxTemperature:9,92;MinTemperature:5,79
17.07.2023 12:32:14: Voltage:6,52;MaxVoltage:9,89;MinVoltage:4,92;Ampere:15,96;MaxAmpere:26,17;MinAmpere:14,32;Temperature:5,6;MaxTemperature:9,92;MinTemperature:5,6
17.07.2023 12:32:16: Voltage:4,51;MaxVoltage:9,89;MinVoltage:4,5;Ampere:10,67;MaxAmpere:26,17;MinAmpere:10,67;Temperature:3,7;MaxTemperature:9,92;MinTemperature:3,66
17.07.2023 12:32:18: Voltage:2,62;MaxVoltage:9,89;MinVoltage:2,62;Ampere:5,96;MaxAmpere:26,17;MinAmpere:5,96;Temperature:2,03;MaxTemperature:9,92;MinTemperature:1,95
17.07.2023 12:32:20: Voltage:1,18;MaxVoltage:9,89;MinVoltage:1,15;Ampere:2,46;MaxAmpere:26,17;MinAmpere:2,38;Temperature:0,69;MaxTemperature:9,92;MinTemperature:0,66
17.07.2023 12:32:22: Voltage:0,33;MaxVoltage:9,89;MinVoltage:0,3;Ampere:0,54;MaxAmpere:26,17;MinAmpere:0,49;Temperature:0,18;MaxTemperature:9,92;MinTemperature:0,11
17.07.2023 12:32:24: Voltage:0,17;MaxVoltage:9,89;MinVoltage:0,08;Ampere:0,64;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,46;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:32:26: Voltage:0,86;MaxVoltage:9,89;MinVoltage:0,08;Ampere:2,77;MaxAmpere:26,17;MinAmpere:0,21;Temperature:1,41;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:32:28: Voltage:2,25;MaxVoltage:9,89;MinVoltage:0,08;Ampere:6,78;MaxAmpere:26,17;MinAmpere:0,21;Temperature:2,85;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:32:30: Voltage:3,95;MaxVoltage:9,89;MinVoltage:0,08;Ampere:11,51;MaxAmpere:26,17;MinAmpere:0,21;Temperature:4,9;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:32:32: Voltage:5,89;MaxVoltage:9,89;MinVoltage:0,08;Ampere:16,94;MaxAmpere:26,17;MinAmpere:0,21;Temperature:6,69;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:32:34: Voltage:7,79;MaxVoltage:9,89;MinVoltage:0,08;Ampere:21,21;MaxAmpere:26,17;MinAmpere:0,21;Temperature:8,35;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:32:36: Voltage:9,05;MaxVoltage:9,89;MinVoltage:0,08;Ampere:24,49;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,5;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:32:38: Voltage:9,82;MaxVoltage:9,89;MinVoltage:0,08;Ampere:25,9;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,81;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:32:40: Voltage:9,71;MaxVoltage:9,9;MinVoltage:0,08;Ampere:25,34;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,41;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:32:42: Voltage:8,77;MaxVoltage:9,9;MinVoltage:0,08;Ampere:22,43;MaxAmpere:26,17;MinAmpere:0,21;Temperature:8,23;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:32:44: Voltage:7,39;MaxVoltage:9,9;MinVoltage:0,08;Ampere:18,51;MaxAmpere:26,17;MinAmpere:0,21;Temperature:6,59;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:32:46: Voltage:5,47;MaxVoltage:9,9;MinVoltage:0,08;Ampere:13,3;MaxAmpere:26,17;MinAmpere:0,21;Temperature:4,73;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:32:48: Voltage:3,61;MaxVoltage:9,9;MinVoltage:0,08;Ampere:8,42;MaxAmpere:26,17;MinAmpere:0,21;Temperature:2,81;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:32:50: Voltage:1,9;MaxVoltage:9,9;MinVoltage:0,08;Ampere:3,91;MaxAmpere:26,17;MinAmpere:0,21;Temperature:1,32;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:32:52: Voltage:0,72;MaxVoltage:9,9;MinVoltage:0,08;Ampere:1,12;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,42;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:32:54: Voltage:0,21;MaxVoltage:9,9;MinVoltage:0,08;Ampere:0,57;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,16;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:32:56: Voltage:0,5;MaxVoltage:9,9;MinVoltage:0,08;Ampere:1,77;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,83;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:32:58: Voltage:1,47;MaxVoltage:9,9;MinVoltage:0,08;Ampere:4,65;MaxAmpere:26,17;MinAmpere:0,21;Temperature:2,11;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:00: Voltage:2,97;MaxVoltage:9,9;MinVoltage:0,08;Ampere:9,09;MaxAmpere:26,17;MinAmpere:0,21;Temperature:3,91;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:02: Voltage:4,93;MaxVoltage:9,9;MinVoltage:0,08;Ampere:14,27;MaxAmpere:26,17;MinAmpere:0,21;Temperature:5,84;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:04: Voltage:6,84;MaxVoltage:9,9;MinVoltage:0,08;Ampere:19,25;MaxAmpere:26,17;MinAmpere:0,21;Temperature:7,66;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:06: Voltage:8,42;MaxVoltage:9,9;MinVoltage:0,08;Ampere:23,25;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,05;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:08: Voltage:9,56;MaxVoltage:9,9;MinVoltage:0,08;Ampere:25,54;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,77;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:11: Voltage:9,8;MaxVoltage:9,9;MinVoltage:0,08;Ampere:25,95;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,73;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:13: Voltage:9,44;MaxVoltage:9,9;MinVoltage:0,08;Ampere:24,25;MaxAmpere:26,17;MinAmpere:0,21;Temperature:8,99;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:15: Voltage:8,15;MaxVoltage:9,9;MinVoltage:0,08;Ampere:20,56;MaxAmpere:26,17;MinAmpere:0,21;Temperature:7,49;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:17: Voltage:6,55;MaxVoltage:9,9;MinVoltage:0,08;Ampere:15,93;MaxAmpere:26,17;MinAmpere:0,21;Temperature:5,73;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:19: Voltage:4,47;MaxVoltage:9,9;MinVoltage:0,08;Ampere:10,74;MaxAmpere:26,17;MinAmpere:0,21;Temperature:3,7;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:21: Voltage:2,62;MaxVoltage:9,9;MinVoltage:0,08;Ampere:5,98;MaxAmpere:26,17;MinAmpere:0,21;Temperature:1,99;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:23: Voltage:1,16;MaxVoltage:9,9;MinVoltage:0,08;Ampere:2,31;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,72;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:25: Voltage:0,27;MaxVoltage:9,9;MinVoltage:0,08;Ampere:0,76;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,19;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:27: Voltage:0,17;MaxVoltage:9,9;MinVoltage:0,08;Ampere:0,54;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,44;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:29: Voltage:0,79;MaxVoltage:9,9;MinVoltage:0,08;Ampere:2,73;MaxAmpere:26,17;MinAmpere:0,21;Temperature:1,35;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:31: Voltage:2,26;MaxVoltage:9,9;MinVoltage:0,08;Ampere:6,68;MaxAmpere:26,17;MinAmpere:0,21;Temperature:2,88;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:33: Voltage:3,9;MaxVoltage:9,9;MinVoltage:0,08;Ampere:11,76;MaxAmpere:26,17;MinAmpere:0,21;Temperature:4,78;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:35: Voltage:5,96;MaxVoltage:9,9;MinVoltage:0,08;Ampere:16,74;MaxAmpere:26,17;MinAmpere:0,21;Temperature:6,7;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:37: Voltage:7,65;MaxVoltage:9,9;MinVoltage:0,08;Ampere:21,37;MaxAmpere:26,17;MinAmpere:0,21;Temperature:8,39;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:39: Voltage:9,02;MaxVoltage:9,9;MinVoltage:0,08;Ampere:24,57;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,44;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:41: Voltage:9,72;MaxVoltage:9,9;MinVoltage:0,08;Ampere:25,81;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,89;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:43: Voltage:9,64;MaxVoltage:9,9;MinVoltage:0,08;Ampere:25,18;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,36;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:45: Voltage:8,87;MaxVoltage:9,9;MinVoltage:0,08;Ampere:22,51;MaxAmpere:26,17;MinAmpere:0,21;Temperature:8,27;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:47: Voltage:7,42;MaxVoltage:9,9;MinVoltage:0,08;Ampere:18,52;MaxAmpere:26,17;MinAmpere:0,21;Temperature:6,57;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:49: Voltage:5,48;MaxVoltage:9,9;MinVoltage:0,08;Ampere:13,56;MaxAmpere:26,17;MinAmpere:0,21;Temperature:4,7;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:51: Voltage:3,61;MaxVoltage:9,9;MinVoltage:0,08;Ampere:8,6;MaxAmpere:26,17;MinAmpere:0,21;Temperature:2,73;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:53: Voltage:1,95;MaxVoltage:9,9;MinVoltage:0,08;Ampere:4,01;MaxAmpere:26,17;MinAmpere:0,21;Temperature:1,28;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:55: Voltage:0,62;MaxVoltage:9,9;MinVoltage:0,08;Ampere:1,2;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,42;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:57: Voltage:0,09;MaxVoltage:9,9;MinVoltage:0,08;Ampere:0,57;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,13;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:33:59: Voltage:0,49;MaxVoltage:9,9;MinVoltage:0,08;Ampere:1,47;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,83;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:34:01: Voltage:1,44;MaxVoltage:9,9;MinVoltage:0,08;Ampere:4,41;MaxAmpere:26,17;MinAmpere:0,19;Temperature:2,09;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:34:03: Voltage:3,02;MaxVoltage:9,9;MinVoltage:0,08;Ampere:9,09;MaxAmpere:26,17;MinAmpere:0,19;Temperature:3,82;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:34:05: Voltage:4,99;MaxVoltage:9,9;MinVoltage:0,08;Ampere:14,08;MaxAmpere:26,17;MinAmpere:0,19;Temperature:5,71;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:34:07: Voltage:6,83;MaxVoltage:9,9;MinVoltage:0,08;Ampere:19,18;MaxAmpere:26,17;MinAmpere:0,19;Temperature:7,62;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:34:09: Voltage:8,52;MaxVoltage:9,9;MinVoltage:0,08;Ampere:22,97;MaxAmpere:26,17;MinAmpere:0,19;Temperature:8,98;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:34:11: Voltage:9,52;MaxVoltage:9,9;MinVoltage:0,08;Ampere:25,39;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,76;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:34:13: Voltage:9,77;MaxVoltage:9,9;MinVoltage:0,08;Ampere:25,74;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,68;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:34:15: Voltage:9,44;MaxVoltage:9,9;MinVoltage:0,08;Ampere:24,05;MaxAmpere:26,17;MinAmpere:0,19;Temperature:8,98;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:34:17: Voltage:8,15;MaxVoltage:9,9;MinVoltage:0,08;Ampere:20,75;MaxAmpere:26,17;MinAmpere:0,19;Temperature:7,45;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:34:19: Voltage:6,47;MaxVoltage:9,9;MinVoltage:0,08;Ampere:16,09;MaxAmpere:26,17;MinAmpere:0,19;Temperature:5,68;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:34:21: Voltage:4,63;MaxVoltage:9,9;MinVoltage:0,08;Ampere:10,8;MaxAmpere:26,17;MinAmpere:0,19;Temperature:3,79;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:34:23: Voltage:2,67;MaxVoltage:9,9;MinVoltage:0,08;Ampere:6,23;MaxAmpere:26,17;MinAmpere:0,19;Temperature:1,93;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:34:25: Voltage:1,23;MaxVoltage:9,9;MinVoltage:0,08;Ampere:2,59;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,67;MaxTemperature:9,92;MinTemperature:0,08
17.07.2023 12:34:27: Voltage:0,31;MaxVoltage:9,9;MinVoltage:0,08;Ampere:0,52;MaxAmpere:26,17;MinAmpere:0,19;Temperatu17.07.2023 12:34:55: Voltage:4,92;MaxVoltage:4,92;MinVoltage:4,92;Ampere:14,32;MaxAmpere:14,32;MinAmpere:14,32;Temperature:5,79;MaxTemperature:5,79;MinTemperature:5,79
